"V1" "V2" "V3" "V4" "V5" "V6"
-49,6021394000145 8,33230778792892 10,6485359804165 NA -32,5180210644289 -41,8511071120961
NA NA 9,33080794870083 -8,56824025015898 -15,4988029986518 NA
-10,4271393630077 NA 38,2395830101175 NA NA -37,0562246907352
39,4901129322302 NA 48,6997715177077 -13,4637707894501 -26,5189402893667 -35,2518768258186
NA 55,4490238163166 -2,58236042282707 -17,7165595991347 -26,2449240250755 NA
6,83410843404522 NA 51,9514948031853 -6,72979178140659 -17,5246568857716 -29,5807990195386
1,12369797166885 7,92979601103287 -3,73418844456726 -15,9605111984117 -29,9454636657778 -39,6426511870566
-18,0686851293555 -30,1841537775118 41,5328594436268 -5,80512480615541 -13,2291515859884 -23,914244559546
-7,83150201549438 -10,390049329851 34,4025388953594 -8,33519241703993 -18,3609225680598 -29,1647959178685
20,8282215038005 NA NA 3,22067151897524 -0,759545672886819 NA
45,2547436878503 50,5357678984194 49,6755649400573 -9,60533363738109 NA NA
-10,4907653330555 13,3484666402602 51,7907406451855 NA -9,24878393476402 NA
44,2701388375739 62,9157170204939 20,6598707491026 -11,5064640971184 -21,3900024933943 -30,0230369835384
-13,188945050884 -15,0107503195764 2,64991116290696 -12,7383558594726 -19,8650822907769 -27,9242541422386
-8,95978989264538 12,8909393443136 31,8543429786328 -11,1963747939395 -26,6584359536696 -37,5687556557204
NA -5,20582118917409 77,5919803844208 -4,04005418613378 -22,2259248367227 -36,6964139057381
-25,3056452218317 NA -13,265836929697 -15,4327513858235 -23,9126591500161 -32,5651186809143
-46,3678632786805 -14,5423468044021 33,7936902053166 -7,35533852205678 -11,3792349120347 -20,3775630267516
64,8988560253257 59,7905867756841 59,6207487661577 -7,73434391756378 NA -35,0454564124632
78,3955208567515 NA NA -10,2005305723376 -18,9113773993494 -27,476319626658
15,2882320523662 NA NA -3,91233365772652 -10,0582387087136 -20,9851494531217
-17,6109906521584 -8,60474574248798 NA -9,94581893434416 NA -32,6521700245443
-4,52991811564358 -17,8462716556865 51,3332208166072 NA -6,55368400094394 -17,0506061085989
22,2281272517979 29,430624567444 NA NA -5,29662946219938 -12,3703570871458
7,07647749523279 21,2025019807186 NA -6,72805848542298 -14,6573537008737 NA
52,1330210112429 59,8585529991387 51,9922469136577 NA -17,6232593321316 NA
-26,3696450706837 NA -16,3967360756727 -20,6122418703704 -31,4746716963264 -38,4414465919355
34,4192020564868 39,9502963380502 50,0506216291123 -5,78908600585292 -6,66329544972035 -14,7958489419682
18,4209400733385 32,61909929162 NA NA -20,4564863141743 -27,9444535253319
-11,0502418607699 5,10638518646735 11,5902985085182 -13,0201314565044 NA -29,2294831341028
6,61117578312594 35,7469613148092 -6,31677502315824 NA -27,7273891568824 -34,7451451341232
47,0176846941339 41,0217545411678 35,5346186525959 -9,34127826782259 NA NA
89,2337226615377 86,999719162591 62,930344645664 -6,71309486866956 -5,4901264241525 -12,9394906910763
49,8983455389629 39,9094935492298 58,8286043658742 -7,12083241898603 -17,346837581345 -28,7105454882862
-16,1853907634776 NA NA -15,5441385506887 -44,2870394929559 -58,5194349634728
31,9249081103333 20,9759956049533 29,1186012669721 -11,866875446732 NA -19,2407361324257
-16,0185718851343 26,9100406753334 8,99316725257893 -14,0905434598195 -24,5644493325364 -33,2901729704459
-40,7685751162614 -28,4650947827141 NA -6,57261840354578 -12,8266472859054 -23,1846300728604
NA 14,3717977152089 -7,10236524822113 -17,0359968321064 -36,5148127959131 -46,5789582283401
60,6345619500743 65,9981810877233 NA NA -20,2311242450722 -28,7100745812112
2,40717081619438 28,564758454461 31,6340804490026 -9,36178783432659 -18,6068998449498 -27,4922680828405
NA 34,6821687502026 34,8221578951684 -9,55789928328262 -10,5765798462353 -17,9533965452463
-6,13392616843897 26,9368046897628 28,8121000743363 -15,1819751078669 -32,5814327798674 -42,4450776812627
-25,2266419407482 -23,0338082874044 21,903224488373 -13,4518915522739 -32,2826919203054 -44,1179809338991
-51,3435691902704 -41,2520093505155 -6,19614633390662 -11,7499870681665 -28,8354571157461 -41,3745760743196
NA 40,0464516706038 NA -7,59714800455983 -19,5324623828207 -30,0806079515001
-8,24822859751509 NA NA -9,3176229634979 -35,0174026183592 -49,6360241430711
-42,3478849832466 -9,45403161555899 -16,3582164731849 -15,9799545407956 -14,5316888366452 -19,5390574516435
86,3887931476529 85,2490352236582 80,4499941065301 -6,49124067651092 NA -26,7687676603288
47,4563719454889 66,7798532148965 36,5639339429445 -11,6217209748522 -25,1743156164427 -34,9744922383495
-11,7494131739728 8,14798454466704 59,8091050525957 NA -13,7226744312306 -25,3708539405219
48,6898143271584 NA 16,9696995178338 -14,7681667282498 -26,9034128988721 -35,9704907571216
-21,879469075704 NA NA -8,51965853511066 -17,9218101747165 NA
-14,6285064990156 4,83457531714504 32,3922962680477 -6,88369437144235 -10,6839102080504 -19,9579955394778
48,3072593328587 66,0548216329129 32,6062534355386 -10,3360468893548 -24,8648518523564 -35,0749228172805
29,5121826514447 NA 44,7588354378928 -8,50917939848831 -28,250473685767 -41,9051315845809
12,4866659081773 24,2655250357216 4,75226969430074 NA NA -40,0724741922769
102,726201291402 79,5928837092439 62,4445491570774 NA -7,536732660489 -16,4332733616317
32,585486323747 34,9401826534636 33,8241015655457 -10,795312022062 -10,9619188145127 -18,2503704400174
2,2375846163217 40,0891798477056 31,8000364870786 NA -33,9393726347487 NA
15,877559062399 23,6538878120554 3,6865333771776 -16,3462710550793 -26,7313265636935 -35,0385590249737
NA 96,9668744168388 58,2188847366063 -10,7671363846091 -26,0999008550273 -36,1926751737345
21,6557872920894 21,5428991867255 59,0210816326966 -5,57442185321126 -13,8857269154192 NA
-49,2955454117252 -41,9533758985338 -5,52262632466035 -13,8057416976729 -15,7123877224539 -22,7808374202989
17,8349970175979 14,7019402652355 53,1151987132198 -4,43447807509455 -8,89296487636867 -19,4666144210704
NA 86,4451868007218 47,9766186898293 -13,1729227283356 -19,3301472236012 -26,3012768509855
72,7784355973759 54,4161371190702 NA -1,07978716977525 NA -9,75530901009769
46,0564832304549 NA 22,9726376128215 -13,2067975528086 -22,2968484528324 -30,6305706494007
36,544094882591 38,0367504776379 56,2840437982749 -6,02764222796439 -16,2398621422419 -28,0041052691368
63,9254116815325 53,2214418147649 56,9900160664421 -4,88041521311547 -11,0852678302131 NA
-8,47080490147003 NA -8,45261247783685 -15,3611259353764 -34,1508221137266 NA
49,0993571840392 NA NA -7,17627329084506 NA -15,9495403738357
-11,0802145468547 19,1755411031792 -7,4255406816645 -14,009559360125 -20,4761389706535 NA
NA NA NA -6,57350950226797 -18,8909788160822 -30,8776331714282
-46,0716603210832 -33,8744061649497 7,77008650700878 -12,3522108593194 -22,9186823041083 -32,8774346155633
11,6689901297773 42,0217851605723 NA -16,5061698123895 -33,6591300593827 -43,5204832594249
62,0469649211012 21,9059162967865 NA NA 8,06891484653835 -1,82265773755899
-13,1398266416806 13,4358797272608 16,4260122569673 -12,9939992673226 -19,5867869578487 -26,8978022426109
15,0489735774321 40,0230105440217 -5,16042187815191 -19,1581567794621 -44,4611128540404 -56,3559879989659
51,4604991305217 58,8473081451686 37,1454996662316 -10,533753794694 -16,7691888224367 -24,9807082614183
NA NA 35,5904264096529 -9,76349382889735 -31,8142681432936 -45,1370212705473
-5,6028977657905 6,53580430847779 NA -6,4095093462837 NA -21,5963211349867
67,1773572450491 76,6849671475201 35,3289691681898 -8,86994629952583 -14,6151832440554 NA
-7,83220485973877 1,29318562644086 25,2771063057639 -9,09822429933083 -16,9095932766118 -26,6647593326153
-43,1300833085076 -3,5108281427964 -12,435239829552 -13,4525581486225 -18,9499840432569 -26,5070443588947
49,1856741260562 68,2814145227042 99,1954466441337 0,129630670204566 -15,8684549850756 -30,3481615394964
13,7606459684906 41,3281262476356 37,4397189549379 -10,5070524274621 -18,7860847588833 -28,1527738358822
26,7803303542631 64,693525301205 12,9861189935286 -13,1522185868633 NA -32,2648114230896
-12,0681875892107 16,0594140875184 -13,9022978239675 NA -47,5065217869051 -59,2265883876563
NA 46,6359432597077 NA -7,77109943155024 -24,3058941587609 -36,1679195201798
NA 26,1877522961127 24,6451933734051 -14,5028505552466 NA -35,5805170379384
61,2276274437273 53,8759460704627 NA -5,85067946940249 -7,10997393001394 NA
-17,8780599906393 16,026919868854 16,2507189847176 NA -17,0572138936495 -24,1017096334117
-13,7065183808463 6,85634613088926 9,8871679072732 -14,7731721762394 -22,3325230134869 -30,4208817823189
23,2733911685148 22,8857336178701 35,6409122252622 NA -15,4809245644697 -24,8758456963932
-23,2259463325248 -2,95086548031293 -15,6051857079511 -19,068011308509 -34,1133229894769 -41,9326070530682
97,6180990992365 NA 42,6655618284451 -10,330146968323 NA -42,9464923107642
NA -19,5505208766208 NA -13,0318073092624 -22,9595261505318 -32,5340893424583
17,7704457786844 29,1206665201099 32,5183610762234 -9,85262128485452 NA -35,8591861960933
2,0450085899697 5,68957658679976 NA NA -15,218421427094 NA
20,7122355299678 46,939767952052 12,1622423719419 -15,3601849696741 -32,170342872627 -42,4127406127826
0,08709991434411 30,9837284200611 NA -16,1228862693711 -36,9564397825795 -47,1255593984964
37,5494880693583 20,919484259595 38,0733896807562 -10,0974773062426 -6,1868802939814 -12,2659469852594
NA -19,0511698461102 30,4353135597322 -7,48248068480581 -16,2312319627604 -27,2942522289546
NA 95,5650577494878 28,2535158399344 -15,4709157827934 -28,9223380783696 -36,7129915716218
38,3073245202087 80,9905527991381 18,0195344160448 -15,9293266463766 -39,3950837774093 NA
22,3926271128606 NA 65,6106470318884 -4,73082283818177 -12,3884321499857 -23,4241100341532
-20,4850445909946 -1,15155324120288 20,1217283524564 -13,1819185543876 -22,5473333065316 -30,7652836598057
-13,6250360330412 -3,18055049740781 30,4900877251804 NA -22,609376626196 -33,3600862618487
42,6489893932655 59,9380448651662 37,3135099892059 -12,6853313936155 -26,8609783514317 -35,9258621954114
48,710890828926 18,8923936381195 NA NA 11,6555899226216 3,53570477633887
-71,2103127682773 -37,5586468501425 NA -13,1796541853692 -25,0847522405755 -35,0520818405447
16,4463355906009 27,7339137775531 42,6791669124206 NA -22,183618848493 -32,697993819486
NA -6,04500470495444 50,6631597735057 NA -7,76647440296281 NA
7,13049041592514 21,2685780248761 56,6236441046944 -4,30558157926994 -5,76997257636085 -15,1973804941146
NA 72,6727378313765 46,1142409928738 -7,00071763692715 NA -19,3019877323447
-20,0634135613932 27,5700436744521 0,485735343299723 -16,4170667050947 -29,8230667691693 -38,3686388032412
56,7481116481987 59,2589276682873 58,437415862687 -6,18410982023562 NA -21,9882820357369
16,486208208521 38,1404591654188 50,0104213889948 -10,2392140405387 -29,0843813685347 -41,3406183591111
-49,1066478159188 -30,9149918854826 NA NA -23,2191854675868 -34,6000034065908
NA 4,62985583181962 12,4672632396082 -12,4537411078872 -30,6005242171552 -41,5587264418418
27,0204168624585 47,3799407348734 21,7298357375776 -17,0304111362532 -28,9117833277938 -37,5218471758573
-12,2375934487171 4,40284764100134 14,1321170939516 -10,3635347062295 -13,2109311958236 -21,3869715414369
-1,1660770001097 -5,18418511516305 62,3401005390172 -6,15841326631525 -20,4211686649582 -32,9392580369907
47,6802789241304 36,8929001514623 NA -2,64150024843165 -13,9804438330438 -26,7253658199925
-45,4123096037482 6,20834830728155 -20,7823660243519 -21,1381454857961 -34,1284483553717 -41,6780318571961
1,26474644501811 1,81819713158625 -2,83572251098684 -14,4773353877208 -23,9709478431261 -32,4564389381182
-42,2721934008156 -30,8783613796096 -6,54364883794442 -17,0943862456312 NA -37,6342179337531
21,1148276586909 31,5623875904177 36,28155512574 -8,9873191681014 -22,3316003452298 -32,7983671698592
22,4938326320158 49,1454039851191 64,3023149206001 -6,80160793918009 -18,9908565348027 -29,4102873497548
-18,3519854935933 1,42835618840027 -12,7396938389309 NA -17,4856579010527 NA
-22,4430750434427 -17,0209643654085 32,9386378633676 -7,55076529888922 -5,17528908992739 -12,4557595777409
2,84169582756112 13,0235044889268 34,2074480138629 -6,12745843211279 -8,62231648520586 -18,7080176806563
-24,9674962603883 30,5748251680882 -21,5038407719973 NA -45,0340925986732 -55,1523289240236
-14,4107194116086 29,4728556069628 -12,8217048671805 -18,223628612051 NA -37,6654639188683
NA 48,3169415587187 11,500914138163 NA -33,0074592141989 -42,0300615349674
15,894624224369 -2,19020122371612 95,2270816591942 2,26516508687308 -3,57017213786346 -16,678820276959
16,5475301199032 NA 43,6038670321473 NA -21,1056561573944 -31,7383448491799
14,02804227868 27,9835388964157 NA -11,6336343286033 -28,3768515067416 -40,1998372415763
8,88241739827303 36,764675502647 26,9104434102938 -16,5318601219455 -35,8718004402447 NA
-17,0525354669384 13,1814515896807 -11,95892946763 -16,3592536881743 -26,8994181066535 -35,1358321349908
NA -0,113801713996615 36,481656286368 -11,8173022152173 -17,8525492402599 -25,6200442514567
NA NA 17,2813249358011 NA -12,9570765826353 -20,1465596410486
28,8209108303775 22,0765196564371 NA -2,5121757755204 -4,45590744504267 -14,8863160239012
3,48869262617865 28,020310644477 30,3091372182368 -12,8046047287458 NA -40,7306605910687
-18,1018460629776 -14,9038833479603 19,5044435547421 -12,7375726708562 -19,3716672484023 -27,607723261202
6,29169227938308 39,1541000022892 -2,22695702268986 -15,7069453613617 -13,3501067685747 -17,3092284290688
37,1355992807007 32,4393673781825 63,1982000113443 NA -8,81235426942543 -20,0603135370773
2,48645808136699 24,2169237772016 50,7387557620158 -5,071354452103 3,18862028310614 -2,48519106538024
NA 37,1128406684314 NA -13,6426915955067 -29,8230449619368 -39,7607714564068
-6,67916836565278 12,1138894804776 10,7705348601109 -12,0004577146419 -19,7367853287794 -27,893286389333
51,3587936263561 57,0473027237783 55,3066604763988 -7,77585588794021 -28,1394430140288 -41,3854669859114
-29,674488985237 -6,24432094456166 -0,425584951311713 NA -31,5731507153013 -40,8206362809078
-59,8100103346431 -22,0585387126696 NA NA -40,2262317442393 -48,8644997899473
-35,6490436891481 NA -5,03138013322857 -15,4949979420142 NA -33,1370287868004
NA NA 53,7835905782407 -6,54818652710605 -18,4546788256282 -28,9140989909594
-9,51906775191476 -23,6592203332189 73,696625431499 0,77865836402635 -16,1887686041184 -32,425872999787
-13,7039519590953 -0,289746114368274 16,8580829018284 NA -18,5587098594472 -30,1474101879727
-49,1804197085487 1,95045009281972 -1,59835172927169 -10,1423290972535 -10,0310106859871 -17,3625474910543
47,9245203764856 67,9888376909365 56,5652823730331 -7,98778247394495 -18,7550192787528 -28,9174462139536
25,5685955721669 27,5611353672512 44,166821819966 -8,75289905659832 -14,4329377866567 NA
35,7170375776982 28,1276253079169 69,4499577301471 -3,50844376772317 NA -26,5358117973826
NA -26,5141075495902 NA -14,2242709469878 -31,4973806578142 -42,8691741424522
27,3583583995222 26,9121270458273 61,289908582222 -2,93833810785097 -0,597034807401673 -9,97339287105594
-14,326191471223 3,92788327712654 1,889042052783 -15,879571895688 NA -30,7963039040864
15,9872788701887 -4,2736895017652 27,5355079668219 -7,37836175724055 -13,2078432414343 -23,7940566848943
35,7702149213532 NA 71,1816090940643 -2,83396390483654 -3,79890324716876 -13,2971106753653
NA NA -28,893131646886 -22,0923132839129 -34,5897678058419 -40,7309755976799
47,8547369707478 31,3558078479734 35,3948820504436 NA -15,0028779828822 -23,3179598561784
27,0616125777296 11,768609668655 73,3246221796906 -3,12473757629169 -5,52434211719196 -16,0741521234352
41,7200828083526 28,8370768007245 NA -6,32101835345933 -15,7958348831372 NA
NA 62,4423115512252 7,18398933889469 -14,9174398667548 -26,8720060566673 -34,6696570313765
-22,5378608137065 -4,03058547463739 -0,00458663089466782 -12,5169838916677 -30,1498067747193 NA
NA -4,44810111240692 10,8199773551618 -8,35423125448416 -7,31239551107352 -14,8826878706892
-15,6422289595133 22,1016026456406 10,9826937267134 NA -35,6827179251911 -48,8771540863019
4,8713614271523 NA 20,5090115709401 -16,4083458671331 -37,76083059823 -48,6974686153961
22,948195330632 15,9727656352894 59,7859529117816 NA -16,1421260164535 -29,4490664287109
-9,3130412103559 13,940650796174 11,9452645821014 -9,64423393413115 -20,4301988083407 -30,3686018807809
73,6742682613118 62,6490598954875 67,4541842764561 -5,2253905267348 -17,1047888430016 -29,9164798600908
-7,94074202407577 17,7481863497961 29,1371436113801 -10,1474071507944 -12,8709624588275 -20,8151011151684
24,8229558043112 37,1880751028045 47,1321850577024 NA NA -32,1600582059077
-42,8322644204861 -21,380798448783 -4,25355029149603 -13,4062653783685 -12,4213914389184 NA
4,50160958880284 NA 45,8844348123416 NA -16,2628384505896 -25,2049665151466
35,4238507167371 NA 38,798831283763 -6,73516529695878 NA -26,4612574461628
9,35462249591137 20,775315467996 NA -13,1927171314967 -20,2771236439054 -29,1177554192481
NA 4,42947540411427 -12,9258656203286 -18,3362665478112 NA -57,2128331780775
94,0522049264631 68,050498142666 80,4785804757891 -1,27631267974504 NA -22,0688678475862
21,9118522386707 21,9506086018626 NA -8,87259769125424 -13,4521199323711 -22,4191189577281
47,4273171889334 74,1092729976644 NA -14,2052509228844 -22,4473671574425 -29,7560395159705
2,18718837662055 -2,82192520791978 46,7266042378893 NA -20,1505308364696 -34,020051811818
28,8724434801951 28,7664258249951 49,188510629867 -4,61081965362068 0,850609084565065 NA
25,713809238856 NA 41,7946847408155 -5,01807724120481 -17,4050237564553 -29,9205052720566
5,8769765811757 21,7112350730544 NA NA NA -26,0854165540902
-24,4919628017529 NA 5,67503533276148 -11,3386627131227 -23,3623504638288 -33,594353925104
NA 5,91005290990932 9,48816166942747 -13,9375404475041 -27,9903374493974 -37,9399128553567
42,1779499256859 47,4271981142126 23,3318200403179 -16,007507744633 -31,1784953927025 -40,1763905669119
-24,303583330972 -9,60087371650076 2,6746403653373 -10,7877073665277 NA -39,2416283865797
38,4471653813697 42,4916346675655 39,2964337669336 -6,1770755604038 -25,638193622991 -39,8877675594757
44,1935226051556 28,3652005216478 79,0635040190033 -1,48321909625683 -9,14227108243495 -20,9026285303456
-16,8497239222337 14,9683560919959 -15,762573378613 -18,4305762155734 -36,0951418534062 -46,0234808330436
33,7588023578935 NA 40,3856890865711 -9,71860200792594 -26,4038440041206 -36,8757235605731
26,5508418207556 20,388660856413 NA NA -21,6929761101425 -34,0226364929104
-10,5900149323653 -11,4358171821971 NA -6,29266266933262 NA -25,3362648942636
NA 47,6885613617692 49,2292206393572 -6,93463731937719 -10,1611278727871 -18,5764127081952
11,4068322089951 NA 11,7758856907922 -15,1556513497266 NA NA
NA 35,9036764865518 50,1377620220515 -9,69372035856042 NA -32,2705839759299
-22,4826314742485 -21,8465751740818 20,3481966518838 -11,1107050086163 -28,3073322358167 -40,8256980600507
NA 31,2909585288473 38,1260226058841 -11,541607599826 -33,1780900966848 -45,7540363196578
NA -36,1281819712575 38,893750567062 -6,66571420342891 -4,14220559160616 -12,4791520061149
-1,72926790193143 14,0412806060235 38,3937519528887 -8,42224174544299 -23,7398804578673 -35,5747106360329
38,7261059208613 NA 43,7209552078949 NA NA -12,0349350844495
52,696033334219 49,0046534456512 55,1296075592338 -4,38742433785184 5,81147990933444 -0,153659538556752
-19,0329285309635 -16,0818126790073 11,982520856715 -10,4699585399689 -28,0369627753185 -41,2892841277971
NA -23,7873465167368 28,356211575497 -5,46195292425411 -6,31930435130482 -16,0029300175721
-41,6934036159208 NA 17,9078728443295 -10,0422485584654 -9,49328323435655 NA
NA 43,867162626014 32,4242455565215 -11,3166907366308 NA -35,5991405331901
-25,7085337469833 -2,42535902128233 10,1876035505365 -14,9467995837833 -29,888422162775 -40,0639188727492
11,4491323799968 10,4436745659698 22,1862918958203 -11,0825857121419 -18,8758427754304 -28,5414332458845
NA 29,2087163463564 58,4612717251435 NA -20,4688897965665 -32,4916154033
-4,98619669764778 16,3442510668847 NA -8,77179726940843 -23,8868240555683 -35,9797271227956
7,87721483034184 NA 32,9759163161198 NA -17,9308410754195 -28,6222246260832
84,047196691253 87,59342298274 77,9227884874304 -7,57760886121904 -29,7893932543672 -43,574659289822
53,0079881592708 33,5223024937731 60,7048605818144 -3,44606725186953 NA -36,9616087438628
NA 44,0805122802567 72,0484838988908 -3,14479431505563 -10,6301499569576 -21,5904869149965
-14,63597110229 NA 32,1863486718326 -5,21291329016402 -11,9386859315951 NA
31,6266643885496 33,4003322651086 13,4306134961293 -11,6314735980482 -28,9695762540055 NA
22,4305657904824 8,76230054508195 49,411765039354 -0,487504083556505 -2,94503522118396 -14,0799351192598
-49,7890575526443 -54,1133952825098 39,5972750693911 -3,76585066828119 2,41814587253435 -5,76513620505338
NA NA 52,5290294911939 -5,54963415569341 -9,42298645801115 -19,8076694841085
16,1388795407028 1,70941552154349 -5,47704741484615 NA -6,97636329684727 -10,5064757055576
-27,7632482125877 -2,71575548209608 3,2986154172313 -11,8340360531611 -23,0810136300843 -32,6363493731214
-14,1609218755667 14,1871656979154 28,5582618300208 -8,53229409300729 -16,0808693156608 -25,7464689431097
69,1113216710169 67,9986982971077 54,1870635003933 NA NA -27,6544684348479
-45,002579823724 NA -14,2469811474134 -15,0358530830501 -26,4920447049638 -35,3510837098421
46,8174157016732 29,483817501871 NA -8,50224882588626 -12,5624369443344 -22,2519948183936
-9,34382087749847 29,45856994693 NA -19,0683761849097 -35,4375320938726 -43,3149953345254
-50,1073688263742 -48,6438808817902 NA NA -14,9437640252097 -28,1826629533201
117,290845375118 90,655414591662 NA 2,32576926530948 -1,95469325026546 -13,5958274780088
24,5058879793845 38,3608998693085 NA -13,8828072924941 -35,8879158464005 NA
24,8924009333752 49,0311025884064 11,2884464925068 NA NA NA
36,2277420071817 28,4972094067516 74,6552703499005 -1,4817280520736 -16,6619956229966 -31,1364201042288
-23,125054573639 -1,66434521856106 -8,93243071674566 -15,2095156818484 -16,7410116936985 -23,1400554054935
-30,5655583449532 -14,8369344126518 15,466834580521 -9,9598633536003 -20,0850199247986 -30,9108073549929
-4,05986264502572 5,13129452243523 59,4779247655791 -3,64032517806923 -9,47170067675321 NA
15,2895955377305 NA 62,4696380584332 -7,26812710125379 -21,0293203385206 -32,0980191474275
37,3519037124282 27,3182368259662 94,8203883972684 1,68256309006623 -9,68803127185409 -23,8641681112974
-29,893435139153 -29,7429309983299 18,0606303693497 -8,24623393342492 -12,2435340808337 -21,5859957279233
-39,4910007435337 NA 16,0354065814825 -13,8290693282671 -22,34007963568 -31,3351021171075
NA NA -23,5445117910285 -19,2814562169391 NA -38,3771200191591
-33,5471331291526 -26,4914593442878 38,8445232483416 -7,20147078454831 1,15858141864765 -5,46100288268862
13,9974240867095 15,4089039759974 54,0780165196595 -7,07784681678836 -16,0889684079153 -26,9042291455622
92,8152169783639 96,9776931950778 74,7391544329985 -8,1955217892433 -18,184687093191 -27,510961565902
-30,1741243461308 -16,1118045764155 NA -13,6643113702002 NA -46,8109573365674
20,9966765413509 48,3293389624626 84,8664053254198 -2,00021339004046 0,185887191947984 -8,11199299661513
44,304470889757 29,4667448858673 67,3435900274718 -7,16418898590106 -28,2384721605715 -42,6246142937615
46,0826803779673 36,1052800869596 42,9294651662942 -7,62221643730092 -16,8714039124465 -27,5129376755989
-52,859559161744 NA -28,8705130744722 NA -32,1617266839684 -38,0646589851508
16,4734531073085 1,20539150278264 33,3776431260974 -6,71373468619663 -7,41904669871956 -16,9300287324883
13,7075966910428 9,9152562012262 34,0557540066127 -9,10677863086196 -27,3109287060631 NA
58,262232816032 37,1400582443794 61,2751584421223 -4,02605689471664 NA -17,1783588725719
NA -28,1315014414727 28,5194471742566 -7,33423116490609 -15,432700479609 -26,9208057595509
9,63540869244015 17,4059184648389 NA -14,1977038295193 -28,9265962199657 -39,3388997573562
2,53442859055758 NA 13,9178260943266 NA -26,4781256499774 -34,851250275232
29,8126545199637 34,1483099108878 49,2658615509123 -5,48975998142025 -24,6313940647039 -38,369969392096
-9,68284269524617 4,23832589288447 28,3807999811936 NA -28,542579604429 NA
-7,38042236189926 -8,50451694227584 29,601088400137 -9,50073942615307 -19,1304787488481 -29,5188746632796
25,7392862402534 33,2378360346815 18,7987938745057 NA NA -40,6384098909087
NA NA NA NA -22,0327795855446 -35,481245430334
NA NA 21,8548403205249 NA -5,58405364035156 -13,9274059965788
44,5445036617762 41,1146813689998 60,6709716714461 -4,31850389488278 -3,96319766418721 NA
-82,3210073769256 -43,8303330388417 NA -15,2262637310279 -20,2539042908567 -27,9160274033971
NA 69,3203410531842 54,8995862263105 -8,25266205460115 -12,6219405321813 -21,5348952446317
-16,7671151756635 20,0961007009191 -5,20255496728087 NA -26,2634681849218 -33,3868409780691
27,0103869218146 NA 41,5736406580584 NA -11,7631289003303 -22,7875488464236
NA -28,4253168446276 27,4000493655862 -9,07417710740992 -21,3091163670132 -32,9220635422049
-8,59844361679279 2,94056314548585 48,1472888463039 NA -12,7046797733781 -21,1706369281675
NA 11,0152511254821 -4,01871074239479 -14,2611881693299 -24,0566631981754 -32,090180033411
NA 17,7455650382238 NA -10,9622381026081 -15,9456982569074 -24,9471075177424
41,4714242079066 45,1169419178016 57,0794167531875 -4,35561876458959 NA -18,4632410408832
-27,7948544948538 18,307453743458 -7,55950904521539 -18,7925031919184 -22,4640090785688 -27,0331141609671
NA -18,144430795352 NA -10,9625240244454 -6,21583648519155 -12,4015223242718
NA 51,6173653074089 62,2301381988252 -2,52658245678114 NA -9,96009490680876
39,0500512248357 64,2008288230767 12,821619677192 -14,3620922394956 -25,0701108598674 -33,0752693162549
-47,281046583851 -9,8428289881579 -20,4756420619485 -16,4960491719526 -23,2245309964432 -30,120542751397
NA NA NA -18,7651544867695 -33,2389180391447 -41,4141975473044
51,0246445590189 29,1345933596504 NA -3,59527211887556 1,35493679757305 -6,72773760970435
NA -23,4359041446529 NA NA -23,4479217464422 NA
-7,12253501407311 8,95469839112757 19,3740023900235 -12,8151783313704 NA -41,1282928307457
2,1569200693426 38,2928152566885 17,0027143740172 -15,4159314972143 -28,550814555774 -37,0905833276382
16,6216250419681 4,58900027999019 NA -2,371320446352 NA -34,5401141891726
NA -36,1905395655461 -5,28078272374735 -16,2392850382003 NA -34,7004492901333
-35,5816033815677 -50,8653044108993 6,53165384397371 -10,5027949059116 -11,8426687560567 -20,6413496380161
-5,87508497179461 17,4162987098132 14,0809126100561 NA -25,7009297369874 -36,3267933429981
48,6782750926688 NA NA -6,83609121987954 -8,17901415112104 -15,590388998571
-42,819807125085 -21,1801725662357 -7,43746064625301 -13,0407176426587 -15,5646142107176 -22,4302095507261
55,0010137351667 33,8032288904486 68,8862854134258 NA -15,5115227508089 -28,9476995916828
-37,6213292213809 -13,6107709656214 -2,10496382063813 -12,8562124350403 -25,2011655028034 -35,670242567311
26,0130724901993 32,0878165908283 23,9212894638203 -9,41005599902085 -2,18627617996493 -7,77397731053708
16,2486094192442 25,019128979436 62,0405394540436 -5,9072522950108 -20,3033283185959 -32,830733542633
53,836935327029 74,7409671623789 28,6318892879237 -11,0827859876218 -18,4830506019872 -27,5504009270288
-27,6618754510832 -17,9213625995211 NA -8,41608728716804 NA -39,260479303262
-4,53466493392573 3,85011645171439 9,99014353992352 -11,0801786359082 -18,1012077508664 -27,1659751053479
-6,92584212745662 -4,39466074362539 20,6862951012987 -10,6752870703206 -13,2898903862374 -21,1070925435456
11,7476141066683 NA 44,9921820738665 -7,94706487300321 -16,1504707533261 -26,3345843672769
NA NA 32,9890555961702 -5,24323794686883 -12,0585751767806 -23,544519732113
99,4405882520335 105,802951448384 35,4149979752405 NA NA NA
NA -9,80370312238949 3,686117622345 -12,3458225858161 -17,2978970660516 -26,0891483711788
19,5864117163954 NA 49,5367259340528 NA -23,0779254265835 -33,6956938014205
NA -13,557211555183 NA NA -31,5301190675655 -41,5159358799026
-26,2477806040941 -13,9758475743178 -10,4386159984235 -16,939304802821 -29,8466395731346 -39,1696172004776
